Estimate,Std. Error,t value,Pr(>|t|),Protein
0.393782792489383,0.0196590466716716,20.0306148648001,7.74285993833127e-89,ahsg
0.0321075441755548,0.00541842822149681,5.92561954556726,3.13222705947172e-09,ahsp
0.116309529465612,0.00904202606062952,12.8632154658393,8.39052973576299e-38,aif1
-0.0182276031159409,0.00640776394113892,-2.84461214292191,0.00444875646901842,aida
0.0305249413029864,0.00966354290893092,3.15877329781147,0.0015854975108847,aif1l
0.0344490512329815,0.00445998301530774,7.72403193347238,1.14878184486263e-14,aifm1
0.117080061994495,0.0073106949139417,16.0149019173568,1.41490730333051e-57,ak1
0.0595345698441082,0.00506969172553268,11.7432327382496,8.57917969523075e-32,ak2
0.21241829320515,0.0256179627212579,8.29177150097435,1.14919098946202e-16,akap12
0.0820705767848897,0.00628436589567165,13.0594841464301,6.55267683513356e-39,akr1b1
-0.036339810340071,0.00892251915699399,-4.07281953679929,4.65346860832739e-05,akr1b10
-0.000664899104581408,0.0088027394786776,-0.0755332026117503,0.939790799137699,akr1c4
0.0131979591079959,0.00786738250148086,1.67755401564772,0.0934418479095647,akr7l
0.0777269707180449,0.00425982146184781,18.2465324930141,4.2646758895308e-74,akt2
0.146173846093239,0.00712803415409086,20.5068947389019,4.75265226567821e-93,akt1s1
0.146349966763029,0.00829760827552642,17.637608561817,2.12108541386243e-69,akt3
0.0389915418666322,0.0235645458318194,1.65466977997011,0.097997907919049,alcam
0.124216477412048,0.0086132856067417,14.4214975659025,4.74534815945344e-47,aldh1a1
-0.0162270775955896,0.0103657267660153,-1.56545488433972,0.117483841126966,aldh2
0.00181098212833427,0.00686520719621627,0.26379132873548,0.791941843894699,aldh3a1
0.0923690339194608,0.0114029069118833,8.10048127492827,5.62042845382878e-16,aldh5a1
-0.00134355470122795,0.0121390548279937,-0.110680338812672,0.911870375063627,alms1
-0.0399688808506565,0.00445717396255622,-8.96731453302623,3.16391381107441e-19,alpi
-0.000681526245902903,0.00375118257573348,-0.181683037853641,0.855832241963897,alpp
-0.120532551597497,0.0170452735595942,-7.07131810915718,1.55582816076504e-12,ambn
0.305495279152742,0.0231495387149478,13.1966033066344,1.07366919645018e-39,ambp
0.016143142600458,0.0207678056300465,0.777315759210613,0.436976869017726,amdhd2
0.0502616092924423,0.00733709092282088,6.85034570528646,7.45702319010563e-12,amfr
-0.00757202857251655,0.0107296567094653,-0.70571023636169,0.480372367039677,amigo1
0.171127136317932,0.0201808441544449,8.4796817718966,2.32111641289343e-17,amigo2
0.116037498527216,0.00991153057871703,11.7073238694721,1.29230587967231e-31,amn
-0.0584510467638573,0.0135936663939403,-4.29987356390572,1.71288820563186e-05,amot
0.0942671302397866,0.0111559875133418,8.44991356677746,3.00802000834045e-17,amotl2
0.0471532592683867,0.00750354022662587,6.28413493420961,3.32911146485833e-10,ampd3
0.0228943361394609,0.011444945386534,2.00038841307168,0.0454651809867097,amy1a_amy1b_amy1c
-0.023007886435859,0.0101382172384024,-2.26942132870341,0.0232472733351568,amy2a
-0.0341899260978474,0.0101935617962385,-3.35407061646144,0.000796976257448492,amy2b
0.205596255942502,0.0136574544060207,15.0537757498841,4.26079973017283e-51,ang
0.103469546634799,0.00547206975629665,18.9086673311753,1.87908430995686e-79,angpt1
-0.322532502963002,0.0118131475294927,-27.3028422067672,6.60225926515812e-163,angpt2
0.240489269432098,0.016109128115911,14.9287576398729,2.78392804559402e-50,angptl1
0.265022295473489,0.0115482389115155,22.9491524642099,6.26283580049711e-116,angptl2
0.768872599157732,0.0125641063514533,61.195963934896,0,angptl3
-0.0691262354516836,0.0102188360395891,-6.7645899380203,1.35200545654228e-11,angptl4
0.14736861539058,0.0125346020392215,11.7569440919987,7.1815471580962e-32,angptl7
0.0085035302017596,0.00767385083190612,1.10811773489313,0.267817521944904,ank2
0.102646670855755,0.0069370398702815,14.7968979240694,2.06042175049151e-49,ankmy2
-0.0116044276573441,0.00987129658187097,-1.17557278935941,0.239772530489344,ankra2
0.135714630369704,0.00819406631386618,16.5625496757385,1.9373129968959e-61,ankrd54
0.0102194869028817,0.0133686995120494,0.764433884812114,0.444613125868505,anp32c
0.417613578283325,0.0164396235110874,25.402867529276,1.98137815455462e-141,anpep
0.0828900827493717,0.0126779790558864,6.53811481971848,6.30311444828276e-11,anxa1
-0.0649493965499597,0.00576862357184391,-11.2590803925864,2.27716035900542e-29,anxa10
0.157203331178716,0.00696448367318039,22.5721444052044,3.1137398982506e-112,anxa11
0.0174275607122477,0.00802791599620105,2.17086983975601,0.0299468239182104,anxa2
0.114748228348796,0.00659507207719279,17.3990863186501,1.34228413694821e-67,anxa3
0.111732495478811,0.00651331036751874,17.1544866088388,9.13324417932067e-66,anxa4
-0.0578442342080639,0.0157227605079847,-3.6790126122374,0.000234399088808529,anxa5
0.0411020149960034,0.0083367210330771,4.93023753978638,8.24063199344646e-07,aoc1
0.00665396418253839,0.0152869153690968,0.435271866290937,0.663367037123144,aoc3
0.16363851423917,0.00672421354901315,24.3357104955695,6.57820645527946e-130,ap1g2
0.151929625094605,0.0113726179926339,13.3592480810497,1.27267143017032e-40,ap2b1
0.120578730873599,0.00705794229968068,17.0841196702692,3.24244690748368e-65,ap3b1
0.22458679461007,0.0113508301554066,19.7859356130966,9.78731868001489e-87,ap3s2
0.166264015192658,0.0104019479329687,15.9839307275986,2.32323003358855e-57,apbb1ip
0.86942983662401,0.0149107412757485,58.3089613417203,0,apcs
0.0972404430180579,0.00797918245719351,12.186767697033,4.09993827456417e-34,apex1
0.0236488361351645,0.00897573887280613,2.63475090689343,0.00842258756688567,aplp1
0.97969100549789,0.0191541069129811,51.14783006844,0,apoa1
0.00621502508996429,0.0110593124993435,0.561972101822174,0.574138019861848,apoa2
0.194556122129472,0.0151529307622695,12.8395044616658,1.15921621694478e-37,apoa4
0.364467724103435,0.0235525007772459,15.4746932204986,7.23975904300014e-54,apob
0.144846370885564,0.0128356256420317,11.284714506728,1.72624394354459e-29,apobr
1.34822525454526,0.0128877608871543,104.612838983465,0,apoc1
0.477065015481151,0.013003288321686,36.6880287262057,7.00188640782088e-290,apod
0.225274730965538,0.00746593850841365,30.1736654690723,6.77838438718529e-198,apoe
1.01907259925968,0.0214559278018003,47.4960863344337,0,apof
-0.0377372831010015,0.0128934251032745,-2.92686255193878,0.00342559258212561,apoh
0.348909162029348,0.0088651081565931,39.3575753240934,0,apol1
1.87207949132454,0.0143632113823929,130.338504494853,0,apom
0.115856172818698,0.00694422431384978,16.6838177429883,2.56864610752702e-62,app
0.117962524361132,0.0048942486266225,24.1022746003277,1.81926682333299e-127,appl2
0.0516231668193012,0.00982811666976939,5.25260012206514,1.5060524454595e-07,aprt
0.0875502862525786,0.00812416032726595,10.7765335401797,4.82692201445502e-27,araf
-0.295451653018797,0.0100419250390434,-29.4218142308442,1.35525171779639e-188,areg
0.135296663927541,0.00501795501763297,26.9625103158781,9.26030045123839e-159,arf6
0.136067742127451,0.00780685359072235,17.4292678280984,8.57410677932335e-68,arfip1
0.0679190807364351,0.00886875210923312,7.65824547804484,1.91999813425182e-14,arg1
-0.0377509045860381,0.0123636242370612,-3.0533849834158,0.00226417319035983,arg2
0.160636145162707,0.0102001941966854,15.7483418516586,9.7744540725918e-56,arhgap1
0.106775806156209,0.00796068993745266,13.4128834303496,6.03966915787444e-41,arhgap25
-0.0338527503414884,0.0138194762603877,-2.44964061615882,0.0143040065501947,arhgap30
0.151209102850861,0.00669645656643282,22.5804649594568,3.25409567135584e-112,arhgap45
-5.82463856461127e-05,0.00726452962177834,-0.0080179156364778,0.993602736856159,arhgap5
0.113582492879632,0.00597956850726942,18.9950985161468,4.06271695175484e-80,arhgef1
0.0888070010484383,0.00577325472082278,15.3824844637691,2.99808460491845e-53,arhgef10
0.0888104837047314,0.00450464249740935,19.7153234148563,3.48140850909832e-86,arhgef12
-0.0286991817495486,0.00742035894110798,-3.86762715622263,0.000110070236076969,arhgef5
0.00956203137680744,0.0137480221778951,0.695520508555904,0.486733129851686,arid3a
0.0618188503550196,0.0114412768424949,5.40314260427767,6.57988875345552e-08,arid4b
0.11045021498124,0.00791147642951992,13.9607589007179,3.42209247661646e-44,arl13b
0.239478092020365,0.013694847395284,17.4867295054951,3.21481242110906e-68,arl2bp
-0.00806401679185407,0.00887928551256635,-0.90818307176197,0.36378687762649,armcx2
-0.0314752372017304,0.0126183366950455,-2.49440460834184,0.0126202362762856,arnt
0.0187775310797075,0.0105624170264311,1.77776838698179,0.0754493684738457,arntl
0.0733941662752202,0.0103995359813465,7.05744625595472,1.71861449677866e-12,arsa
0.151725083951803,0.00845287353933818,17.9495272519695,8.29851498458388e-72,arsb
-0.0572243536760188,0.0136039391461501,-4.20645469383866,2.59872661332161e-05,art3
0.00160468814063944,0.00872497211506689,0.18391899933621,0.854077914953686,art5
0.0206468550329609,0.0105518307461207,1.95670832197071,0.0503876244637193,artn
0.101929334431341,0.0116161576451359,8.77478918117329,1.77575792690341e-18,asah1
0.132162978165815,0.00876551841800574,15.0775997337855,2.97965449152272e-51,asah2
0.0777398501035841,0.0157418259800474,4.93842646984656,7.90191383858165e-07,asgr1
0.247783937544209,0.0206202647133528,12.0165255387704,3.29783145382933e-33,asgr2
0.609637181855005,0.0193989089698576,31.4263643796809,2.68449696474969e-214,aspn
0.143945806315306,0.00796451639390498,18.0733894182782,9.74716697109697e-73,aspscr1
0.105881189380933,0.00540005473908203,19.6074289052359,3.29019571198646e-85,asrgl1
0.104332353033862,0.00696566765631141,14.9780836786448,1.39344467647109e-50,ass1
0.0150349274418695,0.00684347861224774,2.1969714956019,0.0280273142287462,atf2
0.0412517567153011,0.0163322991237962,2.52577768767395,0.0115480235681662,atf4
0.266394152218434,0.0178038539900341,14.962723934242,1.74769792544077e-50,mxra8
0.0335083927590316,0.00602387432376242,5.56259824791676,2.67216193278892e-08,mvk
-0.0656564375714786,0.00762296166876854,-8.61298277813394,7.36110009655348e-18,mybpc1
-0.0443207279664485,0.00646200185333864,-6.85866840838955,7.04897952186303e-12,mybpc2
0.0425313037352197,0.00804991082004905,5.28345029975879,1.27403651961791e-07,mycbp2
0.0972220022390987,0.00537161002664893,18.0992294222354,6.11681243672827e-73,mydgf
-0.00104549643146591,0.0119305170457732,-0.0876321141367727,0.930169508155885,myh4
-0.0258720619390639,0.0125161357440203,-2.0670966237662,0.0387313755381907,myh7b
0.114314292305635,0.00472001831149069,24.2190357667345,1.06976766390716e-128,myh9
-0.0783727135201683,0.0135507949750966,-5.78362477361662,7.36417981954953e-09,myl1
-0.0743675841485996,0.00751887770676649,-9.89078251421402,4.8443034908759e-23,myl3
-0.0509003444972433,0.0104338190330284,-4.87840016547322,1.07350652521056e-06,myl4
-0.0265273185093101,0.00594570671876577,-4.46159216457565,8.15693118857034e-06,myl6b
-0.033618955117901,0.0111629998910267,-3.01164162376508,0.00259997604075122,mylpf
0.0184137381179768,0.0144085882914821,1.27796962099767,0.201267195738032,myo6
0.107818443055941,0.00719755382416656,14.9798731193825,1.29790425667372e-50,myo9b
0.147641496740513,0.0101105923675296,14.6026554502057,3.42067938480794e-48,myoc
0.06266806389046,0.0115790349378084,5.41220094999744,6.2605400642286e-08,myom1
-0.0823260103450692,0.0108440507637418,-7.59181344118515,3.22182870222704e-14,myom2
-0.0260785868367011,0.00584752812818564,-4.45976252957209,8.22675775610923e-06,myom3
-0.236368130525423,0.00894407503721056,-26.4273420719355,8.08201727175688e-153,mzb1
0.150815848497932,0.00910649042108699,16.5613580560852,1.97584214688654e-61,mzt1
0.112964651720626,0.0108856069024591,10.3774325798139,3.37706566637555e-25,naa10
0.128081971543984,0.00454478909915076,28.1821595567365,4.37031516785804e-173,naa80
0.117858499061578,0.00788076519310571,14.9552100809556,1.87343227741696e-50,naaa
0.204989244744679,0.00971352533064032,21.1034858886981,2.40585598911023e-98,nacc1
0.0593419025572871,0.00851027046815667,6.97297492239875,3.1427675167404e-12,nadk
0.0733167072215383,0.00932539921536654,7.86204488712139,3.8715421576542e-15,naga
0.209903636674273,0.00968297812250223,21.6775907183431,1.28239319542333e-103,nagk
1.09336177262624,0.0244870697667692,44.6505761220156,0,nagpa
-0.00508849451315718,0.00890260936357729,-0.571573378696748,0.567613751596233,nampt
0.175132638386311,0.013123390117829,13.3450759913311,1.53188827093945e-40,nap1l4
0.0702883685238991,0.0162943793778519,4.31365729826068,1.60941896920597e-05,naprt
0.202801530290432,0.0114119910490922,17.7709156463599,2.15056866997088e-70,nars1
-0.275705302566376,0.0174144931671758,-15.8319452607468,2.59231724977938e-56,nbl1
0.0889140367243721,0.00955709682862709,9.30345672108722,1.41544730757997e-20,nbn
0.292486166505436,0.0150474630225958,19.4375733680973,7.74142883108149e-84,ncam1
0.190831748856268,0.017170000194677,11.1142543210587,1.15833083836956e-28,ncam2
0.284731582398177,0.0120407966347864,23.6472378891921,6.20048170173067e-123,ncan
0.018842430816723,0.0055951995318995,3.36760659013106,0.00075882978878671,ncf2
0.0932201795481197,0.00439057363107855,21.2318907234042,1.37701707678658e-99,nck2
-0.0148012170351996,0.00888095113563182,-1.66662520817334,0.0955955502698881,ncln
-0.267295175184351,0.012618250036608,-21.1832206850298,3.86633193825094e-99,ncr1
-0.398284705525882,0.0157398224427237,-25.3042692810048,3.2507951948722e-140,ncr3lg1
0.413985103229176,0.0159976595676237,25.8778542873237,1.15732539001465e-146,ncs1
0.0139161614150033,0.0069320977001312,2.00749643426693,0.0447025068078426,ndrg1
0.00612779582615462,0.00853389144867066,0.718054109665194,0.472727928279542,ndst1
0.195599166199501,0.015561615268456,12.5693356907485,3.63370764272525e-36,ndufa5
0.102572111444215,0.006047519910005,16.961020876429,2.61678575409027e-64,ndufb7
0.0436919602607018,0.00599281156395536,7.2907281990132,3.13094540294363e-13,ndufs6
-0.051409930791976,0.0144830775828234,-3.5496551404894,0.000386170781202354,neb
0.154324166883245,0.00828893829936789,18.6180860937298,4.79669237097066e-77,necap2
0.0805888779324309,0.0167447879547758,4.81277387029832,1.49380801527321e-06,nectin1
-0.212937165189867,0.0159724578181303,-13.3315215237672,1.78983673181482e-40,nectin2
-0.234044809952045,0.0148256394643065,-15.786490054309,5.31388310446226e-56,nectin4
0.161603754230944,0.0113666262074698,14.217389688133,9.19283709199122e-46,nedd4l
0.0567705556641245,0.0163894415395857,3.46384930365111,0.000533050454282953,nedd9
0.00406492924415042,0.0108187051660274,0.37573158541329,0.707118143954307,nefl
0.0650204687771756,0.00730181032108095,8.90470526048259,5.56538594814679e-19,nek7
0.168949995737297,0.0109510467912396,15.4277485027688,1.42794614562486e-53,nell1
0.138526403768426,0.0160054074057519,8.65497517536749,5.07838740198295e-18,nell2
-0.0184763762431596,0.00480239880606937,-3.84732234645085,0.000119592672812609,nenf
0.281514521280277,0.0239433162488657,11.7575409502271,7.24636400610543e-32,neo1
0.128315097478251,0.00783156871220036,16.384341655377,3.8015796967227e-60,nexn
-0.192726075677176,0.0163221510791356,-11.8076394920481,3.94142943936048e-32,nfasc
0.0758981435927707,0.00641062585975076,11.8394280454423,2.75704484738577e-32,nfat5
0.114580288532146,0.00480356508431166,23.8531770718301,4.97845283097124e-125,nfatc1
0.0191765681656057,0.00788213474404736,2.43291554741411,0.0149814610772072,nfatc3
0.144655562814846,0.00741639714651864,19.504829630483,2.41431934083766e-84,nfe2
0.0751593959307718,0.012373908919027,6.07402207520709,1.25813592316822e-09,nfic
0.142335859108749,0.00752659172528649,18.9110641713905,2.02842323937473e-79,nfkb1
0.0336216166527856,0.00960906225799355,3.49894877877564,0.000467587561462731,nfkb2
0.183348608156691,0.00979194903425801,18.7244242709219,5.99851171847328e-78,nfkbie
0.0234878923372459,0.00526477684573105,4.46132723674529,8.16652608804271e-06,nfu1
0.16365056292181,0.00819695776382726,19.9647927483525,2.95453651206372e-88,nfx1
0.0622380069416192,0.0145719653855879,4.27107842317374,1.94970820174021e-05,nfya
0.217794997400533,0.0381838365390008,5.7038531782441,1.17814688489031e-08,ngf
-0.10337865888606,0.0181147649601217,-5.70687277001053,1.15841979827799e-08,ngfr
0.105666330327602,0.0244527041805513,4.32125336925495,1.55501501372204e-05,ngrn
0.122794255658585,0.017563474594473,6.99145576224578,2.76291479238925e-12,nhlrc3
0.199866219231032,0.0121451563924277,16.4564549663308,1.10241812793373e-60,nid1
0.0741392595683251,0.00625215873143636,11.8581857487954,2.16393251988009e-32,nid2
0.0525374961386589,0.00849470817033779,6.1847323163039,6.27158109515726e-10,ninj1
0.207179677954807,0.0116496591604412,17.7841836487653,1.72694217770793e-70,nit1
0.145578324621805,0.00726393834759687,20.0412390160177,6.29154324088299e-89,nit2
-0.00183917027659286,0.00806468947875213,-0.228052212231913,0.819606788562229,nlgn1
-0.0310794927389034,0.0116263338466544,-2.67319803033583,0.00751618118826727,nlgn2
-0.0860306834255651,0.0255026654522204,-3.37339967803542,0.000743150538237917,nme1
0.441903397569699,0.0196552890800157,22.4826709884923,2.28583007148579e-111,nme3
0.0026548974478518,0.00755913112233017,0.351217276812286,0.725427122522821,nmi
0.0402632870885247,0.00640956972211065,6.28174570745852,3.37650328224893e-10,nmnat1
-0.0287102564715028,0.0134414855507647,-2.13594370674822,0.0326899685115002,nmrk2
0.0689861053497795,0.00816755654470876,8.44635785159898,3.10018993599609e-17,nmt1
0.484826605615818,0.0195078102731479,24.8529485794299,1.70349026496138e-135,nomo1
-0.00696575925847932,0.00496411004078366,-1.40322418343887,0.160557628187332,nop56
-0.0847404051876302,0.00879399857540781,-9.63616316980134,5.8927839135616e-22,nos1
-0.00992000086734867,0.0137930199009058,-0.719204419236519,0.472019106796116,nos2
-0.00379237499910005,0.00894917527985729,-0.42376809935055,0.671736872043544,nos3
0.318727961523181,0.0289695494412776,11.0021718552874,4.024530175499e-28,notch1
0.383312367836528,0.0250420688945998,15.3067372128821,9.56656914081051e-53,notch2
-0.118481294559816,0.013368995411016,-8.862393240272,8.08817295346838e-19,notch3
-0.224713356825855,0.016942904176235,-13.2629774971548,4.58257917774108e-40,npc2
0.129995652169391,0.0149834475443802,8.67595069721776,4.22610764408372e-18,npdc1
0.316725704025163,0.0160101341502988,19.7828263680883,1.06759910077978e-86,nphs1
0.00404733858044,0.00527076695187093,0.767884184104049,0.442560433900421,nphs2
0.294163228427636,0.0118405346632551,24.843745387657,2.86225507918769e-135,npl
0.0801606346249515,0.0143776732939563,5.5753551347315,2.5198325588307e-08,npm1
-0.0855210018346715,0.00349814850600524,-24.4475046407716,3.47199336592738e-131,nppb
0.113729907951914,0.00980208344520552,11.6026259710677,4.39458600078729e-31,nppc
-0.0488875312645648,0.0134728798073773,-3.62858809426888,0.000285324188041902,npr1
0.0237850837161655,0.00582448820931601,4.08363496695252,4.44095466524525e-05,nptn
0.224980166909456,0.0113273186603339,19.8617319469693,1.94724271003971e-87,nptx1
0.0354320840762382,0.0160344607952447,2.20974590469211,0.0271281648305087,nptx2
0.179607106350658,0.013453420805807,13.3502927577447,1.39235421442129e-40,nptxr
0.358576062387723,0.0067779106004645,52.9036282011672,0,npy
-0.0536859072199722,0.0163037890806928,-3.29284848781244,0.00099249014331006,nrcam
0.0954854480077807,0.0059294893439379,16.1034858938404,3.60048762003133e-58,nrgn
-0.0176073572149741,0.0149263234186392,-1.17961782825816,0.238158925569779,nrn1
-0.713111874032586,0.0163380554102774,-43.6472919282674,0,nrp1
0.012765266235263,0.0161048692633727,0.792633956010748,0.427995000782319,nrp2
0.0414950071270789,0.00937852425793287,4.42447084273202,9.68938296951228e-06,nrtn
0.0167013059634667,0.015521767002795,1.07599256968999,0.281936916625412,nrxn3
0.155899831933352,0.00703905559638469,22.147833583446,3.7367916848083e-108,nsfl1c
0.133213246884847,0.00728684075696608,18.2813445947063,2.26340288084851e-74,nt5c
0.252695196286096,0.0169107281754984,14.9428926811218,2.33521019521307e-50,nt5c1a
0.118092741948412,0.0053119476202165,22.231533590235,6.01811967429838e-109,nt5c3a
0.26279556101558,0.00827626750227558,31.7529080522499,5.09716717757179e-219,nt5e
0.109539521688859,0.0130710704017185,8.38030232584909,5.41947898445829e-17,ntf3
0.000955669240422234,0.0121819356709644,0.078449703416188,0.937470669643665,ntf4
-0.164515313174514,0.00444407003901772,-37.0190639954173,7.86709491243754e-296,ntprobnp
0.492967209778502,0.0179508884263231,27.4619950874196,9.236771191443e-165,ntrk2
0.806978565224772,0.0207713429998116,38.8505724079609,0,ntrk3
0.0832635578318658,0.0056517377692942,14.7323816551142,5.10429687759042e-49,nub1
-0.0163152631454336,0.00546573047329692,-2.9850105535102,0.00283732219025065,nubp1
0.156306277839214,0.0124351967821301,12.5696666146718,3.52823688145253e-36,nucb2
0.131174604756041,0.00726531173382506,18.0549176087424,1.24345831019628e-72,nudc
-0.0800700747870086,0.0211429632908225,-3.78707911874228,0.00015264613400648,nudt10
0.0583063077379754,0.0106981510058498,5.45012943882485,5.06248321199645e-08,nudt15
0.121045070304571,0.00615050361151584,19.6805136538629,7.7562087187027e-86,nudt16
0.129042194862144,0.00818463146871274,15.7664025992412,7.30995208140825e-56,nudt2
0.167093681781755,0.00914034926842585,18.2808858693134,2.09265599514199e-74,nudt5
0.173410282865643,0.00658902081504248,26.3180657237802,2.19200539129232e-151,numb
-0.0113294718117749,0.0164543554198753,-0.688539388063175,0.491117100414947,nup50
0.0177245212585928,0.0160112762471347,1.10700240162084,0.268299433486609,nxpe4
